id,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
191,0,1,1,0,0,0,0,1,3,24,112500.0,31.47771685934687,4.51207074751706,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
192,1,1,1,0,0,0,1,0,2,27,180000.0,64.4667583865514,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
193,0,0,1,0,0,0,0,0,2,38,180000.0,60.75415648507499,1.4319253646549894,Commercial associate,Higher education,Married,House / apartment,Other,0
194,1,0,0,0,0,0,0,0,1,13,180000.0,32.148504076059055,2.1300916514370587,Working,Secondary / secondary special,Single / not married,Rented apartment,Drivers,0
195,0,0,0,0,0,0,1,0,1,51,112500.0,56.41731178600519,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
196,0,1,0,1,0,0,0,0,2,27,216000.0,33.6872078139866,2.346386304989151,Working,Higher education,Civil marriage,House / apartment,Other,0
197,1,1,0,0,0,0,0,1,3,14,360000.0,32.99725524822549,12.660082000314858,Working,Secondary / secondary special,Married,House / apartment,Managers,1
198,0,0,1,1,1,0,0,0,1,52,202500.0,49.958589156519295,26.28116936008269,Working,Secondary / secondary special,Separated,House / apartment,Cleaning staff,0
199,1,1,1,0,0,0,0,1,3,19,90000.0,26.809585412431467,0.9993360575508052,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
200,0,0,0,0,0,0,1,0,1,7,225000.0,60.08063136135581,0.0,Pensioner,Higher education,Separated,House / apartment,Other,0
201,1,0,1,0,0,1,0,0,1,2,315000.0,28.74528566637234,1.4921593188087363,Commercial associate,Higher education,Single / not married,House / apartment,Laborers,0
202,1,0,0,1,0,0,0,1,3,25,202500.0,43.72437490160647,3.48535561989637,Commercial associate,Higher education,Married,House / apartment,Managers,0
203,0,0,1,0,0,0,0,1,3,20,108000.0,32.71798873351266,8.51215288472727,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
204,1,0,1,0,0,0,0,0,2,39,225000.0,41.11514952394642,15.307638076072744,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
205,0,0,1,0,0,1,1,0,1,30,450000.0,57.33724854035333,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
206,0,0,1,0,0,0,0,0,2,12,180000.0,64.49413745662129,0.4517546561531037,Commercial associate,Higher education,Married,House / apartment,Private service staff,0
207,0,0,1,0,0,0,1,0,2,6,225000.0,65.04719467203296,0.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,Other,0
208,0,0,1,0,0,0,1,0,2,28,202500.0,59.83421973072684,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
209,0,0,0,1,1,0,0,0,2,30,270000.0,43.10560791802706,6.436819373429981,Working,Incomplete higher,Civil marriage,House / apartment,Other,0
210,0,0,1,0,0,0,0,1,3,30,148500.0,41.29585138640766,2.319007234919266,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
211,1,1,0,0,0,0,0,0,1,13,540000.0,28.74528566637234,4.728365401069152,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,Sales staff,0
212,1,0,0,0,0,0,0,1,2,18,225000.0,35.74885179024894,2.8775402643449213,Working,Higher education,Separated,Office apartment,Other,0
213,1,0,1,0,0,0,0,1,3,45,180000.0,34.57155177724388,6.206835184842947,Commercial associate,Secondary / secondary special,Married,Municipal apartment,High skill tech staff,0
214,0,0,1,1,0,0,0,0,2,23,45000.0,36.62771993949225,2.7625481700514043,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
215,0,0,0,1,1,0,0,1,3,51,117000.0,33.421630834308715,11.48551989431679,Working,Higher education,Married,House / apartment,Core staff,1
216,0,0,1,0,0,0,0,1,1,37,126000.0,33.238191064840485,2.1328295584440475,Working,Secondary / secondary special,Married,House / apartment,Core staff,1
217,0,1,1,0,0,0,1,0,2,4,270000.0,65.07457374210284,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
218,0,1,0,0,0,0,0,1,3,53,270000.0,30.686461734327192,1.262175130221702,State servant,Higher education,Married,House / apartment,Core staff,0
219,1,1,0,1,0,0,0,0,2,47,360000.0,32.41955686975092,8.465608465608465,Working,Higher education,Civil marriage,House / apartment,Managers,1
220,0,0,1,0,0,0,0,0,2,26,90000.0,53.28240826300335,14.029035503809112,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
221,1,1,1,1,0,0,0,1,3,0,270000.0,27.704881003716707,3.4059563166937035,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
222,1,0,1,0,0,0,0,0,2,3,180000.0,25.210647720350178,6.828340075429338,State servant,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
223,0,1,0,0,1,0,0,1,3,25,90000.0,32.48526663791864,10.664147792220238,Working,Higher education,Married,House / apartment,Core staff,0
224,0,0,1,0,0,0,0,0,2,42,90000.0,48.482857279752494,15.20907342382116,Working,Secondary / secondary special,Married,Municipal apartment,Laborers,0
225,1,0,1,0,1,1,0,0,2,34,351000.0,33.31211455402917,2.1930635125977944,Commercial associate,Higher education,Married,House / apartment,Managers,0
226,0,0,1,0,0,0,0,0,2,49,180000.0,60.26407113082404,11.699076640861891,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
227,1,0,0,0,0,1,0,0,2,36,247500.0,52.00106778373272,4.783123541208923,Commercial associate,Secondary / secondary special,Married,Rented apartment,Security staff,0
228,0,0,0,0,0,0,0,1,3,40,157500.0,31.20666406565501,4.618849120789612,Working,Secondary / secondary special,Civil marriage,House / apartment,Core staff,1
229,0,0,1,0,0,0,1,0,2,39,90000.0,60.29966392191489,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
230,0,0,1,0,0,1,0,0,2,3,135000.0,32.21968965824076,5.7112740165780265,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
231,0,0,0,0,0,0,0,0,2,14,180000.0,30.670034292285266,8.065874042588144,Commercial associate,Higher education,Married,House / apartment,Core staff,0
232,1,1,0,0,0,0,0,0,2,29,225000.0,29.528327070371056,3.682484924399543,Working,Secondary / secondary special,Married,House / apartment,Other,0
233,0,0,1,0,0,0,0,2,4,35,67500.0,42.79348651923037,1.9603414170037716,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
234,0,0,1,0,0,0,1,0,2,56,252000.0,63.11697023210606,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
235,0,1,1,0,0,0,1,0,2,45,135000.0,62.42427975933797,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
236,0,0,0,0,0,0,0,0,1,7,74061.0,24.539860503637996,0.6324565186143453,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
237,1,1,1,0,0,0,0,0,2,31,180000.0,46.38562051239929,4.599683771740692,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
238,1,0,0,1,0,0,0,0,2,7,157500.0,42.171981628643984,6.431343559416004,Commercial associate,Higher education,Married,House / apartment,Managers,0
239,0,0,0,0,0,0,0,1,3,11,90000.0,40.24997090973805,11.32124547389748,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
240,1,0,1,0,0,0,0,1,2,18,198000.0,26.41806471043211,0.383306980978391,Commercial associate,Incomplete higher,Single / not married,House / apartment,Managers,0
241,0,0,1,0,0,0,0,0,1,6,202500.0,41.98032813815479,3.0281251497292896,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
242,0,1,0,1,0,0,0,1,3,35,135000.0,27.32157402273832,5.766032156717797,State servant,Secondary / secondary special,Civil marriage,House / apartment,Core staff,0
243,0,0,1,0,0,0,1,0,2,46,112500.0,53.9614092007365,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
244,0,0,1,0,1,0,0,1,3,36,36000.0,33.9965913057763,3.047290498778209,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
245,1,0,0,0,0,0,0,0,2,41,112500.0,31.584495232619425,2.5708946795622087,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
246,0,0,1,0,0,0,0,0,2,7,157500.0,55.60962921894357,1.634530483172139,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
247,0,0,0,0,0,0,1,0,1,1,135000.0,62.07930347645742,0.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,Other,0
248,0,1,0,0,0,0,1,0,1,4,90000.0,66.25187375510791,0.0,Pensioner,Lower secondary,Single / not married,House / apartment,Other,0
249,1,1,1,0,0,1,0,0,2,46,270000.0,34.9493829442083,2.028789092178484,Working,Higher education,Married,House / apartment,Managers,0
250,0,0,1,0,0,0,0,0,2,13,126000.0,31.140954297487283,2.0835472323182542,Working,Higher education,Married,House / apartment,High skill tech staff,1
251,0,0,1,0,0,0,1,0,2,28,180000.0,63.97119721828648,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
252,0,0,0,0,0,0,0,1,3,18,112500.0,28.81920915556103,6.371109605262257,Working,Incomplete higher,Married,House / apartment,Laborers,0
253,0,0,1,0,0,0,1,0,2,35,157500.0,64.10261675462193,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
254,0,0,0,0,0,0,1,0,2,56,112500.0,58.489907390295485,0.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,Other,1
255,0,0,1,0,0,0,1,0,2,43,148500.0,58.89785553433678,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
256,0,0,0,1,1,0,0,0,2,31,270000.0,55.04014456148997,3.953537718091405,State servant,Secondary / secondary special,Married,House / apartment,Waiters/barmen staff,1
257,0,1,0,0,0,0,0,0,2,54,112500.0,41.73665441453281,8.208245206951545,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
258,0,1,1,0,0,1,0,1,3,57,67500.0,32.60573454622614,9.727783595830168,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
259,0,1,1,0,0,0,0,0,2,24,81000.0,30.81788127066264,7.367707755806074,State servant,Higher education,Married,House / apartment,Core staff,0
260,0,0,1,0,0,0,1,0,2,13,247500.0,60.526910203494936,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
261,0,0,1,0,0,0,0,0,2,35,180000.0,40.77017324106587,3.4333353867635883,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
262,0,0,0,0,0,0,0,0,2,42,135000.0,45.17546561531037,20.591798599560565,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
263,0,0,1,1,0,0,0,0,2,16,105750.0,45.28224398858293,0.6844767517471269,Working,Secondary / secondary special,Married,House / apartment,Accountants,0
264,1,1,1,0,0,0,0,1,3,25,337500.0,31.025962203193767,1.1745621059980698,Commercial associate,Higher education,Married,House / apartment,Other,0
265,0,0,1,0,0,0,0,1,3,7,112500.0,39.10826368782384,11.68264919881996,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
266,0,0,1,1,1,0,0,1,3,13,211500.0,34.45655968295037,2.0671197902763234,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
267,0,0,1,0,0,0,0,0,2,34,54000.0,37.695503672217775,2.0452165342204154,Working,Higher education,Married,House / apartment,Other,0
268,1,1,1,0,0,0,1,0,2,10,112500.0,63.757640471741375,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
269,1,1,1,0,0,0,0,1,3,27,135000.0,55.606891311936586,14.716250162563227,Working,Secondary / secondary special,Married,House / apartment,Managers,0
270,0,0,1,0,0,0,1,0,2,15,252000.0,57.726031335345695,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
271,0,1,1,0,0,0,0,0,2,18,360000.0,31.35451104403239,5.508668898060877,Working,Higher education,Civil marriage,House / apartment,Other,0
272,0,0,0,0,0,0,0,1,3,32,270000.0,42.286973722937496,7.529244269218396,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
273,0,0,0,0,0,0,0,0,2,14,157500.0,57.85471296467416,20.56989534350466,Working,Higher education,Married,House / apartment,IT staff,0
274,0,1,0,0,0,0,1,0,2,35,112500.0,59.89992949889457,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
275,0,1,1,0,0,0,0,0,2,48,270000.0,50.32820660246275,14.93254481611532,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
276,0,0,1,0,0,0,0,0,1,54,423000.0,36.90698645420508,8.632620793034764,Commercial associate,Secondary / secondary special,Separated,House / apartment,Private service staff,0
277,0,0,1,0,0,0,1,0,2,49,157500.0,65.83844979705265,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
278,0,0,1,0,0,0,0,0,2,4,112500.0,23.41458072376572,4.276610744916049,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1
279,0,0,0,1,0,0,0,1,3,55,180000.0,43.63676187738283,22.83962025229813,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,1
280,1,1,1,0,0,0,0,2,4,46,216000.0,30.44826382471919,7.022731472925522,State servant,Higher education,Married,House / apartment,High skill tech staff,0
281,0,0,0,0,0,0,0,0,2,13,157500.0,30.78228847957179,7.260929382533522,Working,Secondary / secondary special,Civil marriage,Municipal apartment,Sales staff,0
282,1,0,1,0,0,0,1,0,1,37,99000.0,67.38262934899416,0.0,Pensioner,Higher education,Separated,House / apartment,Other,1
283,0,0,1,0,0,0,1,0,2,26,112500.0,63.043046742917376,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
284,1,1,0,1,0,0,0,0,2,13,180000.0,43.53545931812426,0.355927910908506,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
285,0,0,1,0,0,0,0,2,4,11,112500.0,29.91710986536342,5.092507032998624,Working,Incomplete higher,Married,House / apartment,Core staff,0
286,1,1,0,1,1,0,0,0,2,20,540000.0,39.26706229422918,3.737243064539313,Commercial associate,Incomplete higher,Married,House / apartment,Managers,0
287,0,0,0,0,0,0,0,0,2,49,85500.0,39.46419159873235,3.4305974797566,Working,Higher education,Married,House / apartment,Accountants,0
288,0,0,1,0,0,0,0,1,2,35,157500.0,30.303154753348803,3.841283530804876,Working,Secondary / secondary special,Separated,With parents,Other,0
289,0,0,1,0,0,0,0,2,4,51,90000.0,34.21288595932839,1.634530483172139,Working,Higher education,Married,House / apartment,Other,0
290,0,0,1,0,0,0,0,0,1,33,225000.0,48.844261004674976,4.9473979616282335,Working,Secondary / secondary special,Single / not married,House / apartment,Core staff,1
291,0,0,1,0,0,0,0,1,3,5,112500.0,29.654270792692525,3.457976549826485,Working,Higher education,Married,House / apartment,Laborers,0
292,0,0,1,0,0,0,0,1,3,38,90000.0,33.309376647022184,3.759146320595221,Working,Incomplete higher,Married,House / apartment,Other,0
293,1,1,0,0,1,0,0,0,1,54,180000.0,30.48933242982402,9.547081733368923,Working,Secondary / secondary special,Single / not married,With parents,Sales staff,0
294,0,0,1,0,0,0,1,0,2,14,67500.0,60.00670787216712,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
295,1,1,0,0,0,1,0,1,3,28,180000.0,35.38744806532646,4.635276562831543,Commercial associate,Higher education,Married,House / apartment,IT staff,0
296,0,1,1,0,0,1,0,0,2,46,315000.0,58.52823808839333,1.579772343032369,Working,Higher education,Married,House / apartment,Other,0
297,0,0,1,1,0,0,0,0,2,43,180000.0,44.05566164945208,20.18111254851229,State servant,Secondary / secondary special,Civil marriage,House / apartment,Core staff,0
298,1,1,0,0,0,0,1,0,2,44,58500.0,60.17098229258643,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
299,1,1,1,0,1,0,0,0,2,52,135000.0,62.48725162049871,2.7844514261073123,Working,Secondary / secondary special,Married,House / apartment,Other,0
300,1,1,0,0,1,0,0,0,2,13,225000.0,32.63585152330301,2.699576308890669,Working,Higher education,Married,House / apartment,Other,0
301,0,0,0,1,0,0,0,0,2,58,94500.0,41.08229463986255,5.002156101768003,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
302,0,0,1,0,0,0,0,0,1,49,315000.0,55.010027584413095,3.682484924399543,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Cleaning staff,1
303,1,1,0,0,0,0,0,0,1,43,315000.0,32.07184267986338,3.92615864802152,Commercial associate,Secondary / secondary special,Single / not married,With parents,Sales staff,0
304,0,0,1,0,0,0,0,0,1,15,112500.0,37.44087832056784,1.1362314079002307,Working,Secondary / secondary special,Single / not married,Rented apartment,Cooking staff,1
305,1,1,0,0,0,0,0,0,2,25,180000.0,27.305146580696388,3.214302826204508,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
306,0,0,1,0,0,0,1,0,2,9,112500.0,61.920504870052085,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
307,1,0,1,0,1,1,0,0,2,6,202500.0,26.48103657159285,7.266405196547499,Working,Higher education,Married,With parents,Other,0
308,1,1,1,0,0,0,0,0,2,29,225000.0,56.02579108400583,0.5065127962928739,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
309,1,1,0,0,0,0,0,1,3,30,202500.0,42.552550702615385,2.431261422205795,Commercial associate,Higher education,Married,Municipal apartment,Drivers,0
